imu_timestamp, mcu_timestamp
4706950,14954506
4711750,14959033
4716550,14963561
4721350,14968089
4726150,14972616
4730950,14977144
4735750,14981671
4740550,14986199
4745350,14990727
4750150,14995254
4754950,14999782
4759750,15004309
4764550,15008837
4769350,15013365
4774150,15017892
4778950,15022420
4783750,15026947
4788550,15031475
4793350,15036003
4798150,15040530
4802950,15045058
4807750,15049585
4812550,15054113
4817350,15058641
4822150,15063168
4826950,15067696
4831750,15072223
4836550,15076751
4841350,15081279
4846150,15085806
4850950,15090334
4855750,15094861
4860550,15099389
4865350,15103917
4870150,15108444
4874950,15112972
4879750,15117499
4884550,15122027
4889350,15126555
4894150,15131082
4898950,15135610
4903750,15140137
4908550,15144665
4913350,15149193
4918150,15153720
4922950,15158248
4927750,15162775
4932550,15167303
4937350,15171831
4942150,15176358
4946950,15180886
4951750,15185413
4956550,15189941
4961350,15194469
4966150,15198996
4970950,15203524
4975750,15208051
4980550,15212579
4985350,15217107
4990175,15221634
