imu_timestamp, mcu_timestamp
38956918,930897138
38957110,930901665
38957302,930906193
38957494,930910720
38957686,930915248
38957878,930919775
38958070,930924303
38958262,930928830
38958454,930933358
38958646,930937886
38958838,930942413
38959030,930946941
38959222,930951468
38959414,930955996
38959606,930960523
38959798,930965051
38959990,930969578
38960182,930974106
38960374,930978633
38960566,930983161
38960758,930987688
38960950,930992216
38961142,930996744
38961334,931001271
38961526,931005799
38961718,931010326
38961910,931014854
38962102,931019381
38962294,931023909
38962486,931028436
38962678,931032964
38962870,931037491
38963062,931042019
38963254,931046546
38963446,931051074
38963638,931055601
38963830,931060129
38964022,931064657
38964214,931069184
38964406,931073712
38964598,931078239
38964790,931082767
38964982,931087294
38965174,931091822
38965366,931096349
38965558,931100877
38965750,931105404
38965942,931109932
38966134,931114459
38966326,931118987
38966518,931123515
38966710,931128042
38966902,931132570
38967094,931137097
38967286,931141625
38967478,931146152
38967670,931150680
38967862,931155207
38968054,931159735
38968246,931164262
38968438,931168790
38968630,931173317
38968822,931177845
38969014,931182372
38969206,931186900
38969398,931191428
38969590,931195955
38969782,931200483
38969974,931205010
38970166,931209538
38970358,931214065
38970550,931218593
38970742,931223120
38970934,931227648
38971126,931232175
38971318,931236703
38971510,931241230
38971702,931245758
38971894,931250286
38972086,931254813
38972278,931259341
38972470,931263868
38972662,931268396
38972854,931272923
38973046,931277451
38973238,931281978
38973430,931286506
38973622,931291033
38973814,931295561
38974006,931300088
38974198,931304616
38974390,931309144
38974582,931313671
38974774,931318199
38974966,931322726
38975158,931327254
38975350,931331781
38975542,931336309
38975734,931340836
38975926,931345364
38976118,931349891
38976310,931354419
38976502,931358946
38976694,931363474
38976886,931368001
38977078,931372529
38977270,931377057
38977462,931381584
38977654,931386112
38977846,931390639
38978038,931395167
38978230,931399694
38978422,931404222
38978614,931408749
38978806,931413277
38978998,931417804
38979190,931422332
38979382,931426859
38979574,931431387
38979766,931435915
38979958,931440442
38980150,931444970
38980342,931449497
38980534,931454025
38980726,931458552
38980918,931463080
38981110,931467607
38981302,931472135
38981494,931476662
38981686,931481190
38981878,931485717
38982070,931490245
38982262,931494772
38982454,931499300
38982646,931503828
38982838,931508355
38983030,931512883
38983222,931517410
38983414,931521938
38983606,931526465
38983798,931530993
38983990,931535520
38984182,931540048
38984374,931544575
38984566,931549103
38984758,931553630
38984950,931558158
38985142,931562686
38985334,931567213
38985526,931571741
38985718,931576268
38985910,931580796
38986102,931585323
38986294,931589851
38986486,931594378
